line_id,transaction_id,product_id,product_code,barcode,product_name,generic_name,quantity,unit_price,amount,reference_id,source
TXN-B-000305-L610,TXN-B-000305,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,5.35,12.26,65.59,TXN-B-000305,SOURCE_B
TXN-B-000306-L612,TXN-B-000306,PRD-0057,PC-NEX0057,2000000005706,NEXUS Phone Case 1 L,Phone Case 1 L,6.57,31.73,208.47,TXN-B-000306,SOURCE_B
TXN-B-000307-L614,TXN-B-000307,PRD-0081,PC-NEX0081,2000000008103,NEXUS Body Wash 500 G,Body Wash 500 G,8.07,56.38,454.99,TXN-B-000307,SOURCE_B
TXN-B-000308-L616,TXN-B-000308,PRD-0116,PC-AUR0116,2000000011608,AURORA Can Opener 500 MG,Can Opener 500 MG,9.71,80.59,782.53,TXN-B-000308,SOURCE_B
TXN-B-000309-L618,TXN-B-000309,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,7.23,2.08,15.04,TXN-B-000309,SOURCE_B
TXN-B-000310-L620,TXN-B-000310,PRD-0145,PC-ZEN0145,2000000014500,ZENITH Screwdriver Set 10 W,Screwdriver Set 10 W,7.74,31.94,247.22,TXN-B-000310,SOURCE_B
TXN-B-000311-L622,TXN-B-000311,PRD-0074,PC-AUR0074,2000000007403,AURORA Hand Soap 1.5 V,Hand Soap 1.5 V,2.24,72.37,162.11,TXN-B-000311,SOURCE_B
TXN-B-000312-L624,TXN-B-000312,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,4.43,27.78,123.07,TXN-B-000312,SOURCE_B
TXN-B-000313-L626,TXN-B-000313,PRD-0056,PC-AUR0056,2000000005607,AURORA Phone Case 20 W,Phone Case 20 W,8.41,16.68,140.28,TXN-B-000313,SOURCE_B
TXN-B-000314-L628,TXN-B-000314,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,3.44,64.41,221.57,TXN-B-000314,SOURCE_B
TXN-B-000315-L630,TXN-B-000315,PRD-0138,PC-NEX0138,2000000013800,NEXUS Scissors 500 MG,Scissors 500 MG,7.77,96.35,748.64,TXN-B-000315,SOURCE_B
TXN-B-000316-L632,TXN-B-000316,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,6.22,12.26,76.26,TXN-B-000316,SOURCE_B
TXN-B-000317-L634,TXN-B-000317,PRD-0037,PC-ZEN0037,2000000003702,ZENITH Desk Organizer 5 W,Desk Organizer 5 W,2.98,11.53,34.36,TXN-B-000317,SOURCE_B
TXN-B-000318-L636,TXN-B-000318,PRD-0004,PC-ZEN0004,2000000000404,ZENITH Glass Spray 750 ML,Glass Spray 750 ML,4.21,100.37,422.56,TXN-B-000318,SOURCE_B
TXN-B-000319-L638,TXN-B-000319,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,6.95,44.62,310.11,TXN-B-000319,SOURCE_B
TXN-B-000320-L640,TXN-B-000320,PRD-0072,PC-NEX0072,2000000007205,NEXUS Mouse Pad 100 G,Mouse Pad 100 G,1.47,43.98,64.65,TXN-B-000320,SOURCE_B
TXN-B-000321-L642,TXN-B-000321,PRD-0128,PC-AUR0128,2000000012803,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,5.05,24.7,124.73,TXN-B-000321,SOURCE_B
TXN-B-000322-L644,TXN-B-000322,PRD-0144,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,7.05,40.05,282.35,TXN-B-000322,SOURCE_B
TXN-B-000323-L646,TXN-B-000323,PRD-0032,PC-AUR0032,2000000003207,AURORA Binder Clip Box 3 V,Binder Clip Box 3 V,4.74,78.97,374.32,TXN-B-000323,SOURCE_B
TXN-B-000324-L648,TXN-B-000324,PRD-0005,PC-AUR0005,2000000000503,AURORA Glass Spray 500 G,Glass Spray 500 G,3.21,111.21,356.98,TXN-B-000324,SOURCE_B
TXN-B-000325-L650,TXN-B-000325,PRD-0108,PC-NEX0108,2000000010809,NEXUS Spatula Set 500 MG,Spatula Set 500 MG,4.95,103.62,512.92,TXN-B-000325,SOURCE_B
TXN-B-000326-L652,TXN-B-000326,PRD-0041,PC-AUR0041,2000000004105,AURORA File Folder Pack 9 V,File Folder Pack 9 V,6.89,59.18,407.75,TXN-B-000326,SOURCE_B
TXN-B-000327-L654,TXN-B-000327,PRD-0086,PC-AUR0086,2000000008608,AURORA Deodorant 500 G,Deodorant 500 G,9.89,52.31,517.35,TXN-B-000327,SOURCE_B
TXN-B-000328-L656,TXN-B-000328,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,6.55,38.75,253.81,TXN-B-000328,SOURCE_B
TXN-B-000329-L658,TXN-B-000329,PRD-0053,PC-AUR0053,2000000005300,AURORA Power Adapter 1 L,Power Adapter 1 L,4.46,43.8,195.35,TXN-B-000329,SOURCE_B
TXN-B-000330-L660,TXN-B-000330,PRD-0147,PC-NEX0147,2000000014708,NEXUS Screwdriver Set 100 MG,Screwdriver Set 100 MG,2.31,60.33,139.36,TXN-B-000330,SOURCE_B
TXN-B-000331-L662,TXN-B-000331,PRD-0102,PC-NEX0102,2000000010205,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,3.83,58.6,224.44,TXN-B-000331,SOURCE_B
TXN-B-000332-L664,TXN-B-000332,PRD-0083,PC-AUR0083,2000000008301,AURORA Toothpaste 3 V,Toothpaste 3 V,8.33,47.14,392.68,TXN-B-000332,SOURCE_B
TXN-B-000333-L666,TXN-B-000333,PRD-0012,PC-NEX0012,2000000001203,NEXUS Laundry Detergent 3 V,Laundry Detergent 3 V,9.37,22.27,208.67,TXN-B-000333,SOURCE_B
TXN-B-000334-L668,TXN-B-000334,PRD-0033,PC-NEX0033,2000000003306,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,5.8,21.96,127.37,TXN-B-000334,SOURCE_B
TXN-B-000335-L670,TXN-B-000335,PRD-0043,PC-ZEN0043,2000000004303,ZENITH Whiteboard Marker 20 W,Whiteboard Marker 20 W,8.28,56.59,468.57,TXN-B-000335,SOURCE_B
TXN-B-000336-L672,TXN-B-000336,PRD-0084,PC-NEX0084,2000000008400,NEXUS Toothpaste 15 W,Toothpaste 15 W,3.51,33.06,116.04,TXN-B-000336,SOURCE_B
TXN-B-000337-L674,TXN-B-000337,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,2.6,64.41,167.47,TXN-B-000337,SOURCE_B
TXN-B-000338-L676,TXN-B-000338,PRD-0113,PC-AUR0113,2000000011301,AURORA Kitchen Towel 20 W,Kitchen Towel 20 W,9.24,71.36,659.37,TXN-B-000338,SOURCE_B
TXN-B-000339-L678,TXN-B-000339,PRD-0147,PC-NEX0147,2000000014708,NEXUS Screwdriver Set 100 MG,Screwdriver Set 100 MG,9.23,60.33,556.85,TXN-B-000339,SOURCE_B
TXN-B-000340-L680,TXN-B-000340,PRD-0089,PC-AUR0089,2000000008905,AURORA Face Cream 500 ML,Face Cream 500 ML,3.44,50.06,172.21,TXN-B-000340,SOURCE_B
TXN-B-000341-L682,TXN-B-000341,PRD-0145,PC-ZEN0145,2000000014500,ZENITH Screwdriver Set 10 W,Screwdriver Set 10 W,8.37,31.94,267.34,TXN-B-000341,SOURCE_B
TXN-B-000342-L684,TXN-B-000342,PRD-0084,PC-NEX0084,2000000008400,NEXUS Toothpaste 15 W,Toothpaste 15 W,6.93,33.06,229.11,TXN-B-000342,SOURCE_B
TXN-B-000343-L686,TXN-B-000343,PRD-0126,PC-NEX0126,2000000012605,NEXUS Sketch Pad 250 ML,Sketch Pad 250 ML,2.63,82.01,215.69,TXN-B-000343,SOURCE_B
TXN-B-000344-L688,TXN-B-000344,PRD-0028,PC-ZEN0028,2000000002804,ZENITH Highlighter Set 500 ML,Highlighter Set 500 ML,7.63,113.36,864.94,TXN-B-000344,SOURCE_B
TXN-B-000345-L690,TXN-B-000345,PRD-0005,PC-AUR0005,2000000000503,AURORA Glass Spray 500 G,Glass Spray 500 G,4.77,111.21,530.47,TXN-B-000345,SOURCE_B
TXN-B-000346-L692,TXN-B-000346,PRD-0109,PC-ZEN0109,2000000010908,ZENITH Storage Container 20 W,Storage Container 20 W,3.65,89.13,325.32,TXN-B-000346,SOURCE_B
TXN-B-000347-L694,TXN-B-000347,PRD-0003,PC-NEX0003,2000000000305,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,9.14,116.68,1066.46,TXN-B-000347,SOURCE_B
TXN-B-000348-L696,TXN-B-000348,PRD-0029,PC-AUR0029,2000000002903,AURORA Highlighter Set 9 V,Highlighter Set 9 V,7.28,26.14,190.3,TXN-B-000348,SOURCE_B
TXN-B-000349-L698,TXN-B-000349,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,2.97,38.75,115.09,TXN-B-000349,SOURCE_B
TXN-B-000350-L700,TXN-B-000350,PRD-0022,PC-ZEN0022,2000000002200,ZENITH Floor Polish 2000 MAH,Floor Polish 2000 MAH,9.11,5.92,53.93,TXN-B-000350,SOURCE_B
TXN-B-000351-L702,TXN-B-000351,PRD-0147,PC-NEX0147,2000000014708,NEXUS Screwdriver Set 100 MG,Screwdriver Set 100 MG,8.53,60.33,514.61,TXN-B-000351,SOURCE_B
TXN-B-000352-L704,TXN-B-000352,PRD-0137,PC-AUR0137,2000000013701,AURORA Scissors 100 MG,Scissors 100 MG,7.19,94.03,676.08,TXN-B-000352,SOURCE_B
TXN-B-000353-L706,TXN-B-000353,PRD-0098,PC-AUR0098,2000000009803,AURORA Cutting Board 10 IN,Cutting Board 10 IN,7.31,17.09,124.93,TXN-B-000353,SOURCE_B
TXN-B-000354-L708,TXN-B-000354,PRD-0090,PC-NEX0090,2000000009001,NEXUS Face Cream 100 MG,Face Cream 100 MG,2.44,20.0,48.8,TXN-B-000354,SOURCE_B
TXN-B-000355-L710,TXN-B-000355,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,9.19,44.62,410.06,TXN-B-000355,SOURCE_B
TXN-B-000356-L712,TXN-B-000356,PRD-0063,PC-NEX0063,2000000006307,NEXUS Battery Pack 10 W,Battery Pack 10 W,6.02,96.31,579.79,TXN-B-000356,SOURCE_B
TXN-B-000357-L714,TXN-B-000357,PRD-0104,PC-AUR0104,2000000010403,AURORA Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,3.44,68.42,235.36,TXN-B-000357,SOURCE_B
TXN-B-000358-L716,TXN-B-000358,PRD-0083,PC-AUR0083,2000000008301,AURORA Toothpaste 3 V,Toothpaste 3 V,3.73,47.14,175.83,TXN-B-000358,SOURCE_B
TXN-B-000359-L718,TXN-B-000359,PRD-0030,PC-NEX0030,2000000003009,NEXUS Highlighter Set 12 IN,Highlighter Set 12 IN,2.63,69.53,182.86,TXN-B-000359,SOURCE_B
TXN-B-000360-L720,TXN-B-000360,PRD-0075,PC-NEX0075,2000000007502,NEXUS Hand Soap 10000 MAH,Hand Soap 10000 MAH,7.02,69.45,487.54,TXN-B-000360,SOURCE_B
TXN-B-000361-L722,TXN-B-000361,PRD-0111,PC-NEX0111,2000000011103,NEXUS Storage Container 500 G,Storage Container 500 G,8.42,61.14,514.8,TXN-B-000361,SOURCE_B
TXN-B-000362-L724,TXN-B-000362,PRD-0114,PC-NEX0114,2000000011400,NEXUS Kitchen Towel 10 W,Kitchen Towel 10 W,3.84,24.94,95.77,TXN-B-000362,SOURCE_B
TXN-B-000363-L726,TXN-B-000363,PRD-0016,PC-ZEN0016,2000000001609,ZENITH Surface Wipes 60 CM,Surface Wipes 60 CM,7.48,58.14,434.89,TXN-B-000363,SOURCE_B
TXN-B-000364-L728,TXN-B-000364,PRD-0100,PC-ZEN0100,2000000010007,ZENITH Mixing Bowl Set 250 ML,Mixing Bowl Set 250 ML,6.83,63.15,431.31,TXN-B-000364,SOURCE_B
TXN-B-000365-L730,TXN-B-000365,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,9.94,31.89,316.99,TXN-B-000365,SOURCE_B
TXN-B-000366-L732,TXN-B-000366,PRD-0131,PC-AUR0131,2000000013107,AURORA Ruler Set 60 CM,Ruler Set 60 CM,5.87,15.08,88.52,TXN-B-000366,SOURCE_B
TXN-B-000367-L734,TXN-B-000367,PRD-0122,PC-AUR0122,2000000012209,AURORA Notebook 5000 MAH,Notebook 5000 MAH,5.27,31.9,168.11,TXN-B-000367,SOURCE_B
TXN-B-000368-L736,TXN-B-000368,PRD-0101,PC-AUR0101,2000000010106,AURORA Mixing Bowl Set 100 MG,Mixing Bowl Set 100 MG,2.0,113.58,227.16,TXN-B-000368,SOURCE_B
TXN-B-000369-L738,TXN-B-000369,PRD-0062,PC-AUR0062,2000000006208,AURORA Battery Pack 2000 MAH,Battery Pack 2000 MAH,2.26,70.05,158.31,TXN-B-000369,SOURCE_B
TXN-B-000370-L740,TXN-B-000370,PRD-0114,PC-NEX0114,2000000011400,NEXUS Kitchen Towel 10 W,Kitchen Towel 10 W,7.15,24.94,178.32,TXN-B-000370,SOURCE_B
TXN-B-000371-L742,TXN-B-000371,PRD-0077,PC-AUR0077,2000000007700,AURORA Shampoo 1 KG,Shampoo 1 KG,1.03,106.6,109.8,TXN-B-000371,SOURCE_B
TXN-B-000372-L744,TXN-B-000372,PRD-0134,PC-AUR0134,2000000013404,AURORA Glue Stick 9 V,Glue Stick 9 V,9.47,77.67,735.53,TXN-B-000372,SOURCE_B
TXN-B-000373-L746,TXN-B-000373,PRD-0029,PC-AUR0029,2000000002903,AURORA Highlighter Set 9 V,Highlighter Set 9 V,6.8,26.14,177.75,TXN-B-000373,SOURCE_B
TXN-B-000374-L748,TXN-B-000374,PRD-0073,PC-ZEN0073,2000000007304,ZENITH Hand Soap 250 MG,Hand Soap 250 MG,8.78,22.6,198.43,TXN-B-000374,SOURCE_B
TXN-B-000375-L750,TXN-B-000375,PRD-0105,PC-NEX0105,2000000010502,NEXUS Measuring Cup 100 G,Measuring Cup 100 G,5.43,109.25,593.23,TXN-B-000375,SOURCE_B
TXN-B-000376-L752,TXN-B-000376,PRD-0096,PC-NEX0096,2000000009605,NEXUS Lotion 1 KG,Lotion 1 KG,5.32,25.67,136.56,TXN-B-000376,SOURCE_B
TXN-B-000377-L754,TXN-B-000377,PRD-0135,PC-NEX0135,2000000013503,NEXUS Glue Stick 5000 MAH,Glue Stick 5000 MAH,3.57,27.9,99.6,TXN-B-000377,SOURCE_B
TXN-B-000378-L756,TXN-B-000378,PRD-0097,PC-ZEN0097,2000000009704,ZENITH Cutting Board 5 W,Cutting Board 5 W,8.57,15.99,137.03,TXN-B-000378,SOURCE_B
TXN-B-000379-L758,TXN-B-000379,PRD-0112,PC-ZEN0112,2000000011202,ZENITH Kitchen Towel 30 CM,Kitchen Towel 30 CM,2.7,100.54,271.46,TXN-B-000379,SOURCE_B
TXN-B-000380-L760,TXN-B-000380,PRD-0027,PC-NEX0027,2000000002705,NEXUS Ballpoint Pen 500 ML,Ballpoint Pen 500 ML,9.97,49.53,493.81,TXN-B-000380,SOURCE_B
TXN-B-000381-L762,TXN-B-000381,PRD-0146,PC-AUR0146,2000000014609,AURORA Screwdriver Set 500 ML,Screwdriver Set 500 ML,2.42,91.46,221.33,TXN-B-000381,SOURCE_B
TXN-B-000382-L764,TXN-B-000382,PRD-0104,PC-AUR0104,2000000010403,AURORA Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,5.06,68.42,346.21,TXN-B-000382,SOURCE_B
TXN-B-000383-L766,TXN-B-000383,PRD-0077,PC-AUR0077,2000000007700,AURORA Shampoo 1 KG,Shampoo 1 KG,4.62,106.6,492.49,TXN-B-000383,SOURCE_B
TXN-B-000384-L768,TXN-B-000384,PRD-0065,PC-AUR0065,2000000006505,AURORA Charging Dock 3 V,Charging Dock 3 V,5.08,17.05,86.61,TXN-B-000384,SOURCE_B
TXN-B-000385-L770,TXN-B-000385,PRD-0089,PC-AUR0089,2000000008905,AURORA Face Cream 500 ML,Face Cream 500 ML,7.14,50.06,357.43,TXN-B-000385,SOURCE_B
TXN-B-000386-L772,TXN-B-000386,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,2.05,71.22,146.0,TXN-B-000386,SOURCE_B
TXN-B-000387-L774,TXN-B-000387,PRD-0001,PC-ZEN0001,2000000000107,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,1.93,34.59,66.76,TXN-B-000387,SOURCE_B
TXN-B-000388-L776,TXN-B-000388,PRD-0019,PC-ZEN0019,2000000001906,ZENITH Air Freshener 45 CM,Air Freshener 45 CM,4.32,38.75,167.4,TXN-B-000388,SOURCE_B
TXN-B-000389-L778,TXN-B-000389,PRD-0012,PC-NEX0012,2000000001203,NEXUS Laundry Detergent 3 V,Laundry Detergent 3 V,9.33,22.27,207.78,TXN-B-000389,SOURCE_B
TXN-B-000390-L780,TXN-B-000390,PRD-0035,PC-AUR0035,2000000003504,AURORA Stapler 10 W,Stapler 10 W,7.05,17.34,122.25,TXN-B-000390,SOURCE_B
TXN-B-000391-L782,TXN-B-000391,PRD-0124,PC-ZEN0124,2000000012407,ZENITH Sketch Pad 500 MG,Sketch Pad 500 MG,5.29,47.5,251.28,TXN-B-000391,SOURCE_B
TXN-B-000392-L784,TXN-B-000392,PRD-0112,PC-ZEN0112,2000000011202,ZENITH Kitchen Towel 30 CM,Kitchen Towel 30 CM,6.52,100.54,655.52,TXN-B-000392,SOURCE_B
TXN-B-000393-L786,TXN-B-000393,PRD-0041,PC-AUR0041,2000000004105,AURORA File Folder Pack 9 V,File Folder Pack 9 V,6.77,59.18,400.65,TXN-B-000393,SOURCE_B
TXN-B-000394-L788,TXN-B-000394,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,4.73,44.62,211.05,TXN-B-000394,SOURCE_B
TXN-B-000395-L790,TXN-B-000395,PRD-0137,PC-AUR0137,2000000013701,AURORA Scissors 100 MG,Scissors 100 MG,2.8,94.03,263.28,TXN-B-000395,SOURCE_B
TXN-B-000396-L792,TXN-B-000396,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,4.78,97.97,468.3,TXN-B-000396,SOURCE_B
TXN-B-000397-L794,TXN-B-000397,PRD-0107,PC-AUR0107,2000000010700,AURORA Spatula Set 9 V,Spatula Set 9 V,1.35,5.81,7.84,TXN-B-000397,SOURCE_B
TXN-B-000398-L796,TXN-B-000398,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,6.17,31.89,196.76,TXN-B-000398,SOURCE_B
TXN-B-000399-L798,TXN-B-000399,PRD-0002,PC-AUR0002,2000000000206,AURORA All Purpose Cleaner 30 CM,All Purpose Cleaner 30 CM,9.0,44.72,402.48,TXN-B-000399,SOURCE_B
TXN-B-000400-L800,TXN-B-000400,PRD-0015,PC-NEX0015,2000000001500,NEXUS Fabric Softener 200 G,Fabric Softener 200 G,5.4,47.38,255.85,TXN-B-000400,SOURCE_B
TXN-B-000401-L802,TXN-B-000401,PRD-0044,PC-AUR0044,2000000004402,AURORA Whiteboard Marker 12 IN,Whiteboard Marker 12 IN,9.18,38.93,357.38,TXN-B-000401,SOURCE_B
TXN-B-000402-L804,TXN-B-000402,PRD-0055,PC-ZEN0055,2000000005508,ZENITH Phone Case 250 MG,Phone Case 250 MG,5.91,52.62,310.98,TXN-B-000402,SOURCE_B
TXN-B-000403-L806,TXN-B-000403,PRD-0091,PC-ZEN0091,2000000009100,ZENITH Hair Gel 1.5 L,Hair Gel 1.5 L,2.22,87.74,194.78,TXN-B-000403,SOURCE_B
TXN-B-000404-L808,TXN-B-000404,PRD-0102,PC-NEX0102,2000000010205,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,5.04,58.6,295.34,TXN-B-000404,SOURCE_B
TXN-B-000405-L810,TXN-B-000405,PRD-0045,PC-NEX0045,2000000004501,NEXUS Whiteboard Marker 45 CM,Whiteboard Marker 45 CM,7.74,29.55,228.72,TXN-B-000405,SOURCE_B
TXN-B-000406-L812,TXN-B-000406,PRD-0034,PC-ZEN0034,2000000003405,ZENITH Stapler 100 MG,Stapler 100 MG,4.45,79.94,355.73,TXN-B-000406,SOURCE_B
TXN-B-000407-L814,TXN-B-000407,PRD-0141,PC-NEX0141,2000000014104,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,5.7,34.77,198.19,TXN-B-000407,SOURCE_B
TXN-B-000408-L816,TXN-B-000408,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,6.88,2.08,14.31,TXN-B-000408,SOURCE_B
TXN-B-000409-L818,TXN-B-000409,PRD-0116,PC-AUR0116,2000000011608,AURORA Can Opener 500 MG,Can Opener 500 MG,6.79,80.59,547.21,TXN-B-000409,SOURCE_B
TXN-B-000410-L820,TXN-B-000410,PRD-0068,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,4.87,38.83,189.1,TXN-B-000410,SOURCE_B
TXN-B-000411-L822,TXN-B-000411,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,6.93,64.41,446.36,TXN-B-000411,SOURCE_B
TXN-B-000412-L824,TXN-B-000412,PRD-0043,PC-ZEN0043,2000000004303,ZENITH Whiteboard Marker 20 W,Whiteboard Marker 20 W,8.19,56.59,463.47,TXN-B-000412,SOURCE_B
TXN-B-000413-L826,TXN-B-000413,PRD-0059,PC-AUR0059,2000000005904,AURORA Screen Protector 45 CM,Screen Protector 45 CM,1.47,61.8,90.85,TXN-B-000413,SOURCE_B
TXN-B-000414-L828,TXN-B-000414,PRD-0067,PC-ZEN0067,2000000006703,ZENITH HDMI Cable 1 KG,HDMI Cable 1 KG,5.84,57.46,335.57,TXN-B-000414,SOURCE_B
TXN-B-000415-L830,TXN-B-000415,PRD-0097,PC-ZEN0097,2000000009704,ZENITH Cutting Board 5 W,Cutting Board 5 W,8.2,15.99,131.12,TXN-B-000415,SOURCE_B
TXN-B-000416-L832,TXN-B-000416,PRD-0114,PC-NEX0114,2000000011400,NEXUS Kitchen Towel 10 W,Kitchen Towel 10 W,5.79,24.94,144.4,TXN-B-000416,SOURCE_B
TXN-B-000417-L834,TXN-B-000417,PRD-0111,PC-NEX0111,2000000011103,NEXUS Storage Container 500 G,Storage Container 500 G,6.86,61.14,419.42,TXN-B-000417,SOURCE_B
TXN-B-000418-L836,TXN-B-000418,PRD-0095,PC-AUR0095,2000000009506,AURORA Lotion 1 KG,Lotion 1 KG,5.19,117.25,608.53,TXN-B-000418,SOURCE_B
TXN-B-000419-L838,TXN-B-000419,PRD-0004,PC-ZEN0004,2000000000404,ZENITH Glass Spray 750 ML,Glass Spray 750 ML,2.14,100.37,214.79,TXN-B-000419,SOURCE_B
TXN-B-000420-L840,TXN-B-000420,PRD-0069,PC-NEX0069,2000000006901,NEXUS HDMI Cable 1.5 L,HDMI Cable 1.5 L,6.87,45.41,311.97,TXN-B-000420,SOURCE_B
TXN-B-000421-L842,TXN-B-000421,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,5.35,2.08,11.13,TXN-B-000421,SOURCE_B
TXN-B-000422-L844,TXN-B-000422,PRD-0127,PC-ZEN0127,2000000012704,ZENITH Colored Pencil Set 50 G,Colored Pencil Set 50 G,5.76,57.94,333.73,TXN-B-000422,SOURCE_B
TXN-B-000423-L846,TXN-B-000423,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,8.85,71.22,630.3,TXN-B-000423,SOURCE_B
TXN-B-000424-L848,TXN-B-000424,PRD-0107,PC-AUR0107,2000000010700,AURORA Spatula Set 9 V,Spatula Set 9 V,3.31,5.81,19.23,TXN-B-000424,SOURCE_B
TXN-B-000425-L850,TXN-B-000425,PRD-0087,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,5.54,116.64,646.19,TXN-B-000425,SOURCE_B
TXN-B-000426-L852,TXN-B-000426,PRD-0018,PC-NEX0018,2000000001807,NEXUS Surface Wipes 500 MG,Surface Wipes 500 MG,6.49,39.31,255.12,TXN-B-000426,SOURCE_B
TXN-B-000427-L854,TXN-B-000427,PRD-0073,PC-ZEN0073,2000000007304,ZENITH Hand Soap 250 MG,Hand Soap 250 MG,7.38,22.6,166.79,TXN-B-000427,SOURCE_B
TXN-B-000428-L856,TXN-B-000428,PRD-0101,PC-AUR0101,2000000010106,AURORA Mixing Bowl Set 100 MG,Mixing Bowl Set 100 MG,7.88,113.58,895.01,TXN-B-000428,SOURCE_B
TXN-B-000429-L858,TXN-B-000429,PRD-0101,PC-AUR0101,2000000010106,AURORA Mixing Bowl Set 100 MG,Mixing Bowl Set 100 MG,1.34,113.58,152.2,TXN-B-000429,SOURCE_B
TXN-B-000430-L860,TXN-B-000430,PRD-0129,PC-NEX0129,2000000012902,NEXUS Colored Pencil Set 750 ML,Colored Pencil Set 750 ML,5.93,94.86,562.52,TXN-B-000430,SOURCE_B
TXN-B-000431-L862,TXN-B-000431,PRD-0057,PC-NEX0057,2000000005706,NEXUS Phone Case 1 L,Phone Case 1 L,3.7,31.73,117.4,TXN-B-000431,SOURCE_B
TXN-B-000432-L864,TXN-B-000432,PRD-0008,PC-AUR0008,2000000000800,AURORA Dish Liquid 10000 MAH,Dish Liquid 10000 MAH,5.58,111.86,624.18,TXN-B-000432,SOURCE_B
TXN-B-000433-L866,TXN-B-000433,PRD-0060,PC-NEX0060,2000000006000,NEXUS Screen Protector 10 IN,Screen Protector 10 IN,3.76,85.32,320.8,TXN-B-000433,SOURCE_B
TXN-B-000434-L868,TXN-B-000434,PRD-0083,PC-AUR0083,2000000008301,AURORA Toothpaste 3 V,Toothpaste 3 V,6.24,47.14,294.15,TXN-B-000434,SOURCE_B
TXN-B-000435-L870,TXN-B-000435,PRD-0050,PC-AUR0050,2000000005003,AURORA USB Cable 10000 MAH,USB Cable 10000 MAH,3.23,3.09,9.98,TXN-B-000435,SOURCE_B
TXN-B-000436-L872,TXN-B-000436,PRD-0053,PC-AUR0053,2000000005300,AURORA Power Adapter 1 L,Power Adapter 1 L,8.49,43.8,371.86,TXN-B-000436,SOURCE_B
TXN-B-000437-L874,TXN-B-000437,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,1.58,27.25,43.05,TXN-B-000437,SOURCE_B
TXN-B-000438-L876,TXN-B-000438,PRD-0054,PC-NEX0054,2000000005409,NEXUS Power Adapter 500 ML,Power Adapter 500 ML,3.7,16.51,61.09,TXN-B-000438,SOURCE_B
TXN-B-000439-L878,TXN-B-000439,PRD-0123,PC-NEX0123,2000000012308,NEXUS Notebook 3 V,Notebook 3 V,1.23,15.38,18.92,TXN-B-000439,SOURCE_B
TXN-B-000440-L880,TXN-B-000440,PRD-0082,PC-ZEN0082,2000000008202,ZENITH Toothpaste 500 MG,Toothpaste 500 MG,2.2,92.36,203.19,TXN-B-000440,SOURCE_B
TXN-B-000441-L882,TXN-B-000441,PRD-0032,PC-AUR0032,2000000003207,AURORA Binder Clip Box 3 V,Binder Clip Box 3 V,4.82,78.97,380.64,TXN-B-000441,SOURCE_B
